time;Temperature history
0.0000000000000000 ;22.0000000000000000
1.0000000000000000 ;22.0415243901795037
2.0000000000000000 ;22.1630341972838778
3.0000000000000000 ;22.3602132862506124
4.0000000000000000 ;22.6290910720573635
5.0000000000000000 ;22.9660134408920129
6.0000000000000000 ;23.3676161303379786
7.0000000000000000 ;23.8308003605344396
8.0000000000000000 ;24.3527105258735759
9.0000000000000000 ;24.9307137729085753
10.0000000000000000 ;25.5623813048958226
11.0000000000000000 ;26.2454712668954642
12.0000000000000000 ;26.9779130777135663
13.0000000000000000 ;27.7577930862830726
14.0000000000000000 ;28.5833414404355750
15.0000000000000000 ;29.4529200654971390
16.0000000000000000 ;30.3650116588181334
17.0000000000000000 ;31.3182096142917317
18.0000000000000000 ;32.3112087981863993
19.0000000000000000 ;33.3427971042744815
20.0000000000000000 ;34.4118477223320127
21.0000000000000000 ;35.5173120596625296
22.0000000000000000 ;36.6582132604036559
23.0000000000000000 ;37.8336402720480294
24.0000000000000000 ;39.0427424128901777
25.0000000000000000 ;40.2847243980252614
26.0000000000000000 ;41.5588417851121363
27.0000000000000000 ;42.8643968043943318
28.0000000000000000 ;44.2007345404761196
29.0000000000000000 ;45.5672394361017865
30.0000000000000000 ;46.9633320907020817
31.0000000000000000 ;48.3884663287773691
32.0000000000000000 ;49.8421265152951776
33.0000000000000000 ;51.3238250972115253
34.0000000000000000 ;52.8331003519921438
35.0000000000000000 ;54.3695143256283870
36.0000000000000000 ;55.9326509441228126
37.0000000000000000 ;57.5221142837758208
38.0000000000000000 ;59.1375269868456428
39.0000000000000000 ;60.7785288102894583
40.0000000000000000 ;62.4447752963342708
41.0000000000000000 ;64.1359365545770999
42.0000000000000000 ;65.8516961461861996
43.0000000000000000 ;67.5917500615723981
44.0000000000000000 ;69.3558057836295205
45.0000000000000000 ;71.1435814293120359
46.0000000000000000 ;72.9548049629288471
47.0000000000000000 ;74.7892134750934758
48.0000000000000000 ;76.6465525217822687
49.0000000000000000 ;78.5265755184226748
50.0000000000000000 ;80.4290431843626692
51.0000000000000000 ;82.3537230334657551
52.0000000000000000 ;84.3003889069360639
53.0000000000000000 ;86.2688205448074257
54.0000000000000000 ;88.2588031928323744
55.0000000000000000 ;90.2701272417824896
56.0000000000000000 ;92.3025878964248250
57.0000000000000000 ;94.3559848716703584
58.0000000000000000 ;96.4301221136022377
59.0000000000000000 ;98.5248075432852914
60.0000000000000000 ;100.6398528214360795
61.0000000000000000 ;102.7750731321949900
62.0000000000000000 ;104.9302869843907757
63.0000000000000000 ;107.1053160288237791
64.0000000000000000 ;109.2999848902190934
65.0000000000000000 ;111.5141210126149218
66.0000000000000000 ;113.7475545170551641
67.0000000000000000 ;116.0001180705520483
68.0000000000000000 ;118.2716467653712158
69.0000000000000000 ;120.5619780077717422
70.0000000000000000 ;122.8709514154077169
71.0000000000000000 ;125.1984087226641407
72.0000000000000000 ;127.5441936932621019
73.0000000000000000 ;129.9081520395239693
74.0000000000000000 ;132.2901313477410667
75.0000000000000000 ;134.6899810091332199
76.0000000000000000 ;137.1075521559332344
77.0000000000000000 ;139.5426976021677490
78.0000000000000000 ;141.9952717887435085
79.0000000000000000 ;144.4651307324801053
80.0000000000000000 ;146.9521319787608036
81.0000000000000000 ;149.4561345575011160
82.0000000000000000 ;151.9769989421597813
83.0000000000000000 ;154.5145870115403852
84.0000000000000000 ;157.0687620141524690
85.0000000000000000 ;159.6393885349218635
86.0000000000000000 ;162.2263324640555595
87.0000000000000000 ;164.8294609678854954
88.0000000000000000 ;167.4486424615278679
89.0000000000000000 ;170.0837465832105124
90.0000000000000000 ;172.7346441701317872
91.0000000000000000 ;175.4012072357265311
92.0000000000000000 ;178.0833089482258913
93.0000000000000000 ;180.7808236104053776
94.0000000000000000 ;183.4936266404265552
95.0000000000000000 ;186.2215945536847812
96.0000000000000000 ;188.9646049455818115
97.0000000000000000 ;191.7225364751514292
98.0000000000000000 ;194.4952688494692836
99.0000000000000000 ;197.2826828087867739
100.0000000000000000 ;200.0846601123310222
101.0000000000000000 ;202.8595591345412004
102.0000000000000000 ;205.5688026056655531
103.0000000000000000 ;208.2165913976431284
104.0000000000000000 ;210.8067818002480180
105.0000000000000000 ;213.3429145883605145
106.0000000000000000 ;215.8282416306374216
107.0000000000000000 ;218.2657502475918818
108.0000000000000000 ;220.6581855094925118
109.0000000000000000 ;223.0080706483820450
110.0000000000000000 ;225.3177257437693868
111.0000000000000000 ;227.5892848280479370
112.0000000000000000 ;229.8247115453384595
113.0000000000000000 ;232.0258134861400379
114.0000000000000000 ;234.1942553098215285
115.0000000000000000 ;236.3315707575038118
116.0000000000000000 ;238.4391736492099199
117.0000000000000000 ;240.5183679512144295
118.0000000000000000 ;242.5703569922564782
119.0000000000000000 ;244.5962519006213256
120.0000000000000000 ;246.5970793280075668
121.0000000000000000 ;248.5737885205166435
122.0000000000000000 ;250.5272577919978403
123.0000000000000000 ;252.4583004503093662
124.0000000000000000 ;254.3676702227775763
125.0000000000000000 ;256.2560662232202731
126.0000000000000000 ;258.1241374993173849
127.0000000000000000 ;259.9724871958288190
128.0000000000000000 ;261.8016763661569257
129.0000000000000000 ;263.6122274620021813
130.0000000000000000 ;265.4046275283422460
131.0000000000000000 ;267.1793311286619428
132.0000000000000000 ;268.9367630232515012
133.0000000000000000 ;270.6773206214627976
134.0000000000000000 ;272.4013762270404868
135.0000000000000000 ;274.1092790940343207
136.0000000000000000 ;275.8013573093122091
137.0000000000000000 ;277.4779195163409895
138.0000000000000000 ;279.1392564936613780
139.0000000000000000 ;280.7856426003446018
140.0000000000000000 ;282.4173370996834365
141.0000000000000000 ;284.0345853714129589
142.0000000000000000 ;285.6376200218900294
143.0000000000000000 ;287.2266619008595399
